example_id,statement,legal_passages,label,score 
q-232,"Người phạm tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức trên 3 lần thì sẽ bị phạt tù dưới 1 năm.","Tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức

1. Người nào sửa chữa, làm sai lệch nội dung hộ chiếu, thị thực, hộ khẩu, hộ tịch, các loại giấy chứng nhận hoặc tài liệu của cơ quan, tổ chức và sử dụng giấy tờ đó thực hiện tội phạm hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cảnh cáo, phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",No,13.449633744060948
q-2,Nền giáo dục Việt Nam là nền giáo dục xã hội chủ nghĩa.,"Tính chất, nguyên lý giáo dục

1. Nền giáo dục Việt Nam là nền giáo dục xã hội chủ nghĩa có tính nhân dân, dân tộc, khoa học, hiện đại, lấy chủ nghĩa Mác - Lê nin và tư tưởng Hồ Chí Minh làm nền tảng",Yes,5.078233641604244
q-228,Lôi kéo người khác trốn tránh nghĩa vụ quân sự không bị xử phạt.,"Tội trốn tránh nghĩa vụ quân sự

1. Người nào không chấp hành đúng quy định của pháp luật về đăng ký nghĩa vụ quân sự, không chấp hành lệnh gọi nhập ngũ, lệnh gọi tập trung huấn luyện, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",No,6.451645491851615
q-508,"Tổ chức hành nghề luật sư nhận tập sự chỉ có thể là công ty luật nước ngoài tại Việt Nam, chi nhánh của công ty luật nước ngoài tại Việt Nam.","b) Chi nhánh của tổ chức hành nghề luật sư nước ngoài tại Việt Nam; công ty luật nước ngoài tại Việt Nam, chi nhánh của công ty luật nước ngoài tại Việt Nam",No,16.19465468074165
q-116,Người sử dụng lao động phải tổ chức đối thoại tại nơi làm việc mỗi năm tối thiểu một lần.,"2. Người sử dụng lao động phải tổ chức đối thoại tại nơi làm việc trong trường hợp sau đây:

a) Định kỳ ít nhất 01 năm một lần",Yes,11.43144868173245
q-329,"Vợ, chồng có nghĩa vụ tôn trọng quyền tự do tín ngưỡng, tôn giáo của nhau.","Tôn trọng quyền tự do tín ngưỡng, tôn giáo của vợ, chồng

Vợ, chồng có nghĩa vụ tôn trọng quyền tự do tín ngưỡng, tôn giáo của nhau.",Yes,4.150841331089981
q-276,"Khi hợp đồng mua bán tài sản xảy ra rủi ro, bên bán sẽ chịu ảnh hưởng của rủi ro với tài sản kể từ khi nhận được tài sản từ bên bán.","Thời điểm chịu rủi ro

1. Bên bán chịu rủi ro đối với tài sản trước khi tài sản được giao cho bên mua, bên mua chịu rủi ro đối với tài sản kể từ thời điểm nhận tài sản, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác",No,4.789527856326545
q-458,Mức thù lao luật sư tham gia tố tụng trong vụ án hình sự được tính theo số ngày tham gia vụ án.,"Mức trần thù lao luật sư tham gia tố tụng trong vụ án hình sự

1. Mức thù lao luật sư tham gia tố tụng trong vụ án hình sự do khách hàng và văn phòng luật sư, công ty luật thỏa thuận trong hợp đồng dịch vụ pháp lý dựa trên các căn cứ quy định tại Khoản 1 Điều 55 của Luật luật sư và được tính theo giờ hoặc tính trọn gói theo vụ việc, nhưng mức cao nhất cho 01 giờ làm việc của luật sư không được vượt quá 0,3 lần mức lương cơ sở do Chính phủ quy định",No,14.283048869266874
q-548,Luật sư có nghĩa vụ thực hiện trợ giúp pháp lý.,d) Thực hiện trợ giúp pháp lý,Yes,9.434060222981554
q-134,"Khoảng thời gian làm việc ngoài thời giờ làm việc bình thường được trả lương tính theo đơn giá tiền lương hoặc tiền lương thực trả theo công việc đang làm vào ngày thường, ít nhất bằng 150%, 200% đối với ngày nghỉ hàng tuần, và 300% vào ngày nghỉ lễ tết.","Tiền lương làm thêm giờ, làm việc vào ban đêm

1. Người lao động làm thêm giờ được trả lương tính theo đơn giá tiền lương hoặc tiền lương thực trả theo công việc đang làm như sau:

a) Vào ngày thường, ít nhất bằng 150%",Yes,17.982118032217862
q-450,"Theo quy định của Luật Luật sư và văn bản hướng dẫn thi hành, cơ sở đào tạo nghề luật sư là Học viện Tư pháp không thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư không thuộc Liên đoàn luật sư Việt Nam.","Cơ sở đào tạo nghề luật sư

1. Cơ sở đào tạo nghề luật sư quy định tại Khoản 3 Điều 12 của Luật luật sư bao gồm Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư thuộc Liên đoàn luật sư Việt Nam",No,19.749195035489848
q-331,"Tài sản chung của vợ chồng thuộc sở hữu chung hợp nhất, được dùng để bảo đảm nhu cầu của gia đình, thực hiện nghĩa vụ chung của vợ chồng.","2. Tài sản chung của vợ chồng thuộc sở hữu chung hợp nhất, được dùng để bảo đảm nhu cầu của gia đình, thực hiện nghĩa vụ chung của vợ chồng",Yes,17.075207723614042
q-160,Tội phạm rất nghiêm trọng không phải ngồi tù.,3. Tội phạm rất nghiêm trọng là tội phạm có tính chất và mức độ nguy hiểm cho xã hội rất lớn mà mức cao nhất của khung hình phạt do Bộ luật này quy định đối với tội ấy là từ trên 07 năm đến 15 năm tù,No,2.095534269792883
q-204,Người chứa chấp việc sử dụng trái phép ma túy và còn tái phạm một cách nguy hiểm thì có thể bị phạt tù dưới 5 năm.,"Tội chứa chấp việc sử dụng trái phép chất ma túy

1. Người nào cho thuê, cho mượn địa điểm hoặc có bất kỳ hành vi nào khác chứa chấp việc sử dụng trái phép chất ma túy, nếu không thuộc trường hợp quy định tại Điều 255 của Bộ luật này, thì bị phạt tù từ 02 năm đến 07 năm",No,10.86115341727903
q-24,Trường trung học cơ sở và trường tiểu học thuộc cơ sở giáo dục phổ thông.,"Cơ sở giáo dục phổ thông

Cơ sở giáo dục phổ thông bao gồm:

1. Trường tiểu học",Yes,4.643204141335392
q-463,Thời gian phải tập sự hành nghề luật sư của những người tập sự hành nghề luật sư tham gia khóa đào tạo nghề luật sư theo Chương trình khung đào tạo nghề luật sư 6 tháng là 12 tháng.,"Thời gian tập sự hành nghề luật sư

1. Thời gian tập sự hành nghề luật sư là mười hai tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 2 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là bốn tháng; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 3 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là sáu tháng",No,10.039634519277643
q-125,"Trong thời hạn 90 ngày sau ngày thỏa ước lao động tập thể hết hạn, các bên có thể thương lượng để kéo dài thời hạn của thỏa ước lao động tập thể hoặc ký kết thỏa ước lao động tập thể mới.","Thỏa ước lao động tập thể hết hạn

Trong thời hạn 90 ngày trước ngày thỏa ước lao động tập thể hết hạn, các bên có thể thương lượng để kéo dài thời hạn của thỏa ước lao động tập thể hoặc ký kết thỏa ước lao động tập thể mới. Trường hợp các bên thỏa thuận kéo dài thời hạn của thỏa ước lao động tập thể thì phải lấy ý kiến theo quy định tại Điều 76 của Bộ luật này",No,11.021852329171498
q-35,Nghỉ hè theo quy định của Chính phủ là quyền của nhà giáo.,5. Được nghỉ hè theo quy định của Chính phủ và các ngày nghỉ khác theo quy định của pháp luật.,Yes,7.362694307625927
q-207,Lôi kéo người khác sử dụng trái phép ma túy và làm chết 2 người trở lên thì có khả năng sẽ bị phạt tù chung thân,"Tội lôi kéo người khác sử dụng trái phép chất ma túy

1. Người nào rủ rê, dụ dỗ, xúi giục hoặc bằng các thủ đoạn khác nhằm lôi kéo người khác sử dụng trái phép chất ma túy, thì bị phạt tù từ 01 năm đến 05 năm",Yes,14.140519782567925
q-431,Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là 4 ngày lương theo mức lương tối thiểu vùng.,"Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,31.030615793204166
q-243,Người giám hộ phải có năng lực pháp luật dân sự phù hợp với việc giám hộ và có điều kiện cần thiết để thực hiện quyền và nghĩa vụ của người giám hộ.,"2. Có điều kiện cần thiết để thực hiện quyền, nghĩa vụ của người giám hộ.",Yes,6.246125845156255
q-320,Tập quán không được phép áp dụng vào hôn nhân và gia đình.,"Áp dụng tập quán về hôn nhân và gia đình

1. Trong trường hợp pháp luật không quy định và các bên không có thỏa thuận thì tập quán tốt đẹp thể hiện bản sắc của mỗi dân tộc, không trái với nguyên tắc quy định tại Điều 2 và không vi phạm điều cấm của Luật này được áp dụng",No,5.294177080209464
q-96,"Thời gian thử việc không quá 60 ngày đối với công việc có chức danh nghề nghiệp cần trình độ chuyên môn, kỹ thuật trung cấp, công nhân kỹ thuật, nhân viên nghiệp vụ.","3. Không quá 30 ngày đối với công việc có chức danh nghề nghiệp cần trình độ chuyên môn, kỹ thuật trung cấp, công nhân kỹ thuật, nhân viên nghiệp vụ",No,13.023449610339485
