text,label
"luật viên chức 2010: quản lý viên chức: nội dung quản lý viên chức bao gồm:: thực hiện việc đánh giá, khen thưởng, kỷ luật viên chức;",1
luật tổ chức viện kiểm sát nhân dân 2014: kiểm tra viên: kiểm tra viên có các ngạch sau đây:: kiểm tra viên;,1
"luật phòng, chống ma túy 2021: trách nhiệm quản lý nhà nước về phòng, chống ma túy: các bộ, cơ quan ngang bộ, cơ quan thuộc chính phủ, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm thực hiện và phối hợp với cơ quan, tổ chức có liên quan trong phòng, chống ma túy.",1
"luật tố tụng hành chính 2015: hoãn, tạm đình chỉ thi hành bản án, quyết định đã có hiệu lực pháp luật: đối với quyết định về phần dân sự trong bản án, quyết định hành chính của tòa án thì người có thẩm quyền kháng nghị có quyền yêu cầu cơ quan thi hành án dân sự hoãn thi hành án theo quy định của pháp luật về thi hành án dân sự.",1
bộ luật dân sự 2015: di chúc: di chúc là sự thể hiện ý chí của cá nhân nhằm chuyển tài sản của mình cho người khác sau khi chết.,1
luật cư trú 2020: việc thực hiện quyền tự do cư trú của công dân: việc thực hiện quyền tự do cư trú của công dân chỉ bị hạn chế trong các trường hợp sau đây:: các trường hợp khác theo quy định của luật.,1
"luật tố tụng hành chính 2015: nguyên tắc áp dụng: vụ án hành chính có yếu tố nước ngoài là vụ án hành chính thuộc một trong các trường hợp sau đây:: việc xác lập, thay đổi hoặc chấm dứt quan hệ pháp luật hành chính đó xảy ra ở nước ngoài;",1
bộ luật dân sự 2015: chấm dứt hợp đồng: theo thỏa thuận của các bên;,1
"luật tố tụng hành chính 2015: công bố và sử dụng chứng cứ: tòa án không công khai nội dung chứng cứ có liên quan đến bí mật nhà nước, thuần phong, mỹ tục của dân tộc, bí mật nghề nghiệp, bí mật kinh doanh, bí mật cá nhân theo yêu cầu chính đáng của đương sự nhưng phải thông báo cho đương sự biết những chứng cứ được công khai.",0
"luật thanh tra 2022: nhiệm vụ, quyền hạn của chánh thanh tra tổng cục, cục: xử phạt vi phạm hành chính hoặc kiến nghị người có thẩm quyền xử phạt vi phạm hành chính theo quy định của pháp luật về xử lý vi phạm hành chính;",1
luật tố tụng hành chính 2015: thẩm quyền của hội đồng xét xử phúc thẩm: hủy bản án sơ thẩm và chuyển hồ sơ vụ án cho tòa án cấp sơ thẩm xét xử lại trong trường hợp có vi phạm nghiêm trọng về thủ tục tố tụng hoặc phải thu thập chứng cứ mới quan trọng mà tòa án cấp phúc thẩm không thể bổ sung ngay không được.,0
"luật tố tụng hành chính 2015: thẩm quyền của hội đồng giám đốc thẩm: không chấp nhận kháng nghị và giữ nguyên bản án, quyết định đã có hiệu lực pháp luật.",1
"luật thanh tra 2022: miễn nhiệm thanh tra viên: chính phủ quy định thẩm quyền, trình tự, thủ tục miễn nhiệm thanh tra viên.",1
"luật giáo dục 2019: ưu đãi về thuế đối với sách giáo khoa và tài liệu, thiết bị dạy học: việc xuất bản sách giáo khoa, giáo trình, tài liệu dạy học; sản xuất và cung ứng thiết bị dạy học, đồ chơi cho trẻ em trong cơ sở giáo dục mầm non; nhập khẩu sách, báo, tài liệu giảng dạy, học tập, thiết bị dạy học, thiết bị nghiên cứu dùng trong cơ sở giáo dục không được nhà nước ưu đãi về thuế theo quy định của pháp luật về thuế.",0
"luật tổ chức viện kiểm sát nhân dân 2014: hiệu lực thi hành: luật này có hiệu lực thi hành từ ngày 01 tháng 6 năm 2015, trừ các điều, khoản quy định tại khoản 2 điều này.",1
bộ luật dân sự 2015: đăng ký biện pháp bảo đảm: biện pháp bảo đảm không được đăng ký theo thỏa thuận hoặc theo quy định của luật.,0
"luật trọng tài thương mại 2010: khiếu nại và giải quyết khiếu nại quyết định của hội đồng trọng tài về việc không có thỏa thuận trọng tài, thỏa thuận trọng tài vô hiệu, thỏa thuận trọng tài không thể thực hiện không được, thẩm quyền của hội đồng trọng tài: đơn khiếu nại phải có những nội dung chủ yếu sau đây:: ngày, tháng, năm làm đơn khiếu nại;",0
"luật du lịch 2017: nguyên tắc lập quy hoạch về du lịch: bảo đảm tính liên kết giữa các địa phương trong vùng, giữa các vùng trong cả nước; khai thác, sử dụng tối đa kết cấu hạ tầng hiện có; phát huy tối ưu tiềm năng, lợi thế của từng vùng, từng địa phương để phát triển sản phẩm du lịch.",1
"luật phòng, chống ma túy 2021: trách nhiệm của bộ lao động - thương binh và xã hội: thống kê người nghiện ma túy đang cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, cai nghiện ma túy tại cơ sở cai nghiện ma túy.",1
luật điện ảnh 2022: quyền và nghĩa vụ của cơ sở điện ảnh phổ biến phim: nghĩa vụ của cơ sở điện ảnh phổ biến phim bao gồm:: bảo đảm điều kiện để phổ biến phim đối với từng hình thức phổ biến phim;,1
"luật thanh tra 2022: xử lý chồng chéo, trùng lặp trong hoạt động thanh tra: chồng chéo, trùng lặp trong hoạt động giữa các cơ quan thanh tra không được xử lý như sau:: chồng chéo, trùng lặp giữa hoạt động của thanh tra tổng cục, cục với thanh tra tỉnh, thanh tra sở hoặc thanh tra huyện thì chánh thanh tra tổng cục, cục trao đổi với chánh thanh tra tỉnh, chánh thanh tra sở hoặc chánh thanh tra huyện để xử lý; trường hợp không thống nhất được thì thanh tra tổng cục, cục tiến hành thanh tra;",0
"luật dầu khí 2022: thực hiện quyền tham gia, quyền ưu tiên mua trước quyền lợi tham gia, tiếp nhận quyền lợi tham gia trong hợp đồng dầu khí: tập đoàn dầu khí việt nam báo cáo bộ công thương thẩm định, trình thủ tướng chính phủ xem xét, quyết định việc tập đoàn dầu khí việt nam thực hiện quyền tham gia, quyền ưu tiên mua trước quyền lợi tham gia và nhận chuyển giao toàn bộ quyền lợi tham gia của nhà thầu trong hợp đồng dầu khí.",1
"luật tố tụng hành chính 2015: quyết định đưa vụ án ra giải quyết theo thủ tục rút gọn: quyết định đưa vụ án ra giải quyết theo thủ tục rút gọn không phải có các nội dung chính sau đây:: họ, tên thẩm phán, thư ký phiên tòa, kiểm sát viên; họ, tên thẩm phán, kiểm sát viên dự khuyết (nếu có);",0
"luật tổ chức viện kiểm sát nhân dân 2014: nhiệm vụ, quyền hạn của viện kiểm sát nhân dân khi kiểm sát hoạt động tương trợ tư pháp: kiểm sát việc tuân theo pháp luật của cơ quan, người tiến hành và người tham gia hoạt động tương trợ tư pháp về hình sự, dân sự, dẫn độ, chuyển giao người đang chấp hành hình phạt tù.",1
luật tổ chức viện kiểm sát nhân dân 2014: cơ cấu tổ chức của viện kiểm sát quân sự trung ương: viện kiểm sát quân sự trung ương thuộc cơ cấu viện kiểm sát nhân dân tối cao.,1
bộ luật dân sự 2015: hiệu lực của thế chấp tài sản: thế chấp tài sản phát sinh hiệu lực đối kháng với người thứ ba kể từ thời điểm đăng ký.,1
"luật dầu khí 2022: lập, thẩm định, phê duyệt kế hoạch đại cương phát triển mỏ dầu khí: nội dung chính của kế hoạch đại cương phát triển mỏ dầu khí bao gồm:: đối với dự án phát triển mỏ dầu khí trên đất liền, dự án phát triển mỏ dầu khí có chuỗi đồng bộ các hạng mục công trình, thiết bị dầu khí trên đất liền và trên biển, ngoài những nội dung quy định tại các điểm a, b, c, d, đ, e, g, h, i, k và l khoản này không phải có các nội dung chính sau đây theo quy định của pháp luật về xây dựng: sơ bộ nhu cầu sử dụng đất; nhu cầu sử dụng tài nguyên; sự phù hợp của dự án với chiến lược, quy hoạch có liên quan; đánh giá tác động kinh tế - xã hội, bảo đảm quốc phòng, an ninh của dự án;",0
luật tổ chức viện kiểm sát nhân dân 2014: ngạch kiểm sát viên: ngạch kiểm sát viên viện kiểm sát nhân dân gồm có:: kiểm sát viên viện kiểm sát nhân dân tối cao;,1
"luật trọng tài thương mại 2010: toà án xét đơn yêu cầu huỷ phán quyết trọng tài: trong thời hạn 30 ngày, kể từ ngày không được chỉ định, hội đồng xét đơn yêu cầu phải phải mở phiên họp để xét đơn yêu cầu huỷ phán quyết trọng tài. tòa án phải chuyển hồ sơ cho viện kiểm sát cùng cấp nghiên cứu trong thời hạn 07 ngày làm việc trước ngày mở phiên họp để tham dự phiên họp của tòa án xét đơn yêu cầu. hết thời hạn này, viện kiểm sát phải gửi trả lại hồ sơ cho tòa án để mở phiên họp xem xét đơn yêu cầu.",0
"luật du lịch 2017: cấp lại thẻ hướng dẫn viên du lịch: trình tự, thủ tục cấp lại thẻ hướng dẫn viên du lịch không được quy định như sau:: người đề nghị cấp lại thẻ hướng dẫn viên du lịch nộp 01 bộ hồ sơ đến cơ quan nhà nước có thẩm quyền cấp thẻ;",0
"luật giáo dục 2019: nội dung quản lý nhà nước về giáo dục: thanh tra, kiểm tra việc chấp hành pháp luật về giáo dục; giải quyết khiếu nại, tố cáo, khen thưởng, xử lý vi phạm pháp luật trong giáo dục.",1
